 TICKER, NAME, TITLE, YEAR BORN
AFFLE,Mr. Kapil Mohan Bhutani,Chief Financial & Operations Officer,1973
AFFLE,Mr. Sujoy  Golan,Chief of Marketing & Omnichannel Platforms,1983
AFFLE,Mr. Nishant  Malik,Director of Sales,1984
AFFLE,Mr. Vipul  Kedia,"Chief Data & Platforms Officer of Maas, Head of MAAS India and Additional Exec. Director",1981
AFFLE,Mr. Ankit  Rawal,VP International Sales & Marketing(MAAS),1981
AFFLE,Mr. Nikhil  Kumar,VP of Sales & Marketing (IN& SEA),1983
AFFLE,Mr. Viraj  Sinh,Co-founder & Managing Partner of International - Maas,1981
AFFLE,Mr. Jien Foong Yong,Chief Architect & Technology Officer,1975
AGARIND,Mr. Jaiprakash Rahulkumar Agarwal,MD & Exec. Director,1958
AGARIND,Mr. Vipin  Agarwal,Chief Financial Officer,NA
AGARIND,Ms. Dipali Suryakumar Pitale,Company Sec. & Compliance Officer,1985
AGARIND,Mr. Ramchandra  Agarwal B.Com.,Whole-Time Director,1956
AGARIND,Mr. Lalit Kumar Agarwal,Whole Time Director,1968
AGI,"Dr. Rajendra Kumar Somany B.Com., FCMI (UK), FI, LFAIMA",Exec. Chairman & MD,1937
AGI,Mr. Sandip  Somany B.Com.,Exec. Vice Chairman & MD,1963
AGI,Mr. Om Prakash Pandey,Chief Financial Officer,1961
AGI,Mr. Pulkit  Bhasin,Company Sec. & Compliance Officer,NA
AGI,"Mr. Anil Kumar Chandani AICWA, B.Com (Hons.), DBF (ICFAI), FCA, FCS",Sr. VP of Corp. Fin.,1967
AGI,Mr. Kular Satish Shetty,Pres of Operations & Technical,1959
AGI,Mr. Shyamalendu  Banerjee,Investor Relations Mang.,NA
AGI,"Mr. Sanjay  Gaur B.Com, MBA",Chief Human Resource Officer,1966
AGI,Mr. Arun Kumar Dukkipati,Pres of Packaging Products Division,1947
AGI,"Mr. Jitendra Kumar Somani ACS, B.Com.",Head of SCM & Commercial,1957
AGRITECH,Mr. Satish  Kagliwal,Exec. Chairman,1957
AGRITECH,Ms. Sweta Akash Kagliwal,MD & Exec. Director,1982
AGRITECH,Mr. Rajendra B. Sharma,CFO & Deputy GM of Accounts,1962
AGRITECH,Ms. Reshma Naresh Talbani,Compliance Officer & Company Sec.,1988
AGRITECH,Ms. Jeevanlata Nandkishor Kagliwal,Exec. Director,1948
AGROPHOS,Mr. Raj Kumar Gupta,Chairman & MD,1975
AGROPHOS,Mr. Vishnu Kant Gupta,CFO & Whole Time Director,1980
AGROPHOS,Mr. Sumit  Sharma C.S.,Company Sec.,NA
AGSTRA,Mr. Ravi Badrinarain Goyal,"Founder, Chairman & MD",1962
AGSTRA,Mr. Stanley Johnson Panacherry,Exec. Director,1973
AGSTRA,Mr. Vinayak R. Goyal,Exec. Director,1992
AGSTRA,Mr. George  Trelawney,Head of Transit & Toll,1963
AGSTRA,Mr. Saurabh  Lal,Chief Financial Officer,1981
AGSTRA,Mr. Nikesh  Samaiya,Exec. VP of Technology,NA
AGSTRA,Ms. Sneha  Kadam,Company Sec. & Compliance Officer,NA
AGSTRA,Mr. V. C. Gupte,Head of Colour Bus.,1945
AGSTRA,Mr. Satish  Zope,Head of Petroleum Bus.,1963
AGSTRA,Mr. P. Rajnarayan Krishnankutty,Head of Retail Sales Bus.,NA
AHLADA,Mr. Chedepudi Suresh Mohan Reddy,"Founder, MD & Director",1967
AHLADA,Mr. Areti Narasimha Rao,Chief Financial Officer,1972
AHLADA,Mr. Maddiboyina  Kotaiah,Sr. VP of Operations,1969
AHLADA,Mr. Pusuluru Kodanda Rami Reddy,Company Sec. & Compliance Officer,1980
AHLADA,Mr. Jambhapuram Abhinav Kumar Reddy,Whole-Time Director,1994
AHLADA,Ms. Chedepudi  Ahlada,Additional Whole Time Director,1998
AHLEAST,Mr. Umesh M. Saraf,Joint MD & Director,1963
AHLEAST,Mr. Arun Kumar Saraf,Joint MD & Director,1959
AHLEAST,Mr. Bimal Kumar Jhunjhunwala,CFO & VP of Corp. Fin.,1961
AHLEAST,P.J.  Mammen,Chief Operating Officer,1961
AHLEAST,Mr. Saumen  Chatterjee,Chief Legal Officer & Company Sec.,1971
AHLEAST,Amit  Paul,Director of Sales & Marketing,1979
AHLEAST,Clement  D' Cruz,Exec. Chef,1971
AHLEAST,Isha  Pareek,Fin. Controller,1987
AHLEAST,Ms. Leick-Milde  Britta,Gen. Mang.,1973
AHLEAST,Manish  Vishwa,Director of Engineering,1974
AHLUCONT,Mr. Bikramjit  Ahluwalia,"Founder, CEO, MD & Chairman",1939
AHLUCONT,Mr. Satbeer  Singh,Chief Financial Officer,NA
AHLUCONT,Bharat  Srivastava,Sr. VP of Fin. & Accounts,1967
AHLUCONT,Mr. Vipin Kumar Tiwari,"GM of Corp., Compliance Officer & Company Sec.",1962
AHLUCONT,Mr. Shobhit  Uppal,Deputy MD & Whole Time Director,1967
AHLUCONT,Mr. Vikas  Ahluwalia,Exec. Whole Time Director,1974
AHLUCONT,Mr. Sanjiv  Sharma,Whole Time Director,1969
AHLUCONT,Mr. Sunil Kumar Saxena,Sr. VP of Project,1970
AHLUCONT,Arun Kumar Singh,VP of Projects,1970
AHLUCONT,Rakesh Kumar Sharma,Assistant VP of Projects,1968
AHLWEST,Mr. Sudhir Chamanlal Gupta,Exec. Whole Time Director,1959
AHLWEST,Dr. Sandeep  Gupta,Exec. Whole Time Director,1968
AHLWEST,Ms. Sonale  Zagade,Director of Operations,1980
AHLWEST,Mr. Samir  Agarwal,Chief Financial Officer of Aria Hotels and Consultancy Services Private Limited,NA
AIAENG,Mr. Bhadresh Kantilal Shah,MD & Exec. Director,1951
AIAENG,Mr. Viren K. Thakkar,Chief Financial Officer,NA
AIAENG,Mr. S. N. Jetheliya,Compliance Officer & Company Sec.,NA
AIAENG,Mr. Yashwant Manubhai Patel,Whole-Time Director,1943
AIAENG,Mr. Kunal D. Shah,Exec. Director of Corp. Affairs,1978
AIAENG,Mr. Pradip Rasiklal Shah,Exec. Officer,1950
AIAENG,Mr. R. A. Gilani,Exec. Officer,NA
AIAENG,Mr. Paryank R. Shah,Exec. Officer,NA
AIFL,Mr. Harshad Hirji Thakkar,Chairman & MD,NA
AIFL,Mr. Dinesh Chanubha Sodha,Marketing Head,1978
AIFL,Mr. Hitesh Subhash Punjani,Production Head,1983
AIFL,Mr. Mohit Akhilesh Shah,Chief Exec. officer,1989
AIFL,Mr. Anurag  Gangwal,Chief Financial Officer,NA
AIFL,Ms. Kiran  Mestry,Head of Desigining,NA
AIFL,Mr. Bhavik  Dhirwani,Head of Logistics,NA
AIFL,Mr. Mihir  Somaiya,Head of Retail,NA
AIFL,Mr. Chirag  Mehta,Head of Online,NA
AIRAN,Mr. Sandeepkumar Vishwanath Agrawal,MD & Chairman,1969
AIRAN,Mr. Krunal Ashokkumar Jethva,Chief Financial Officer,NA
AIRAN,Ms. Stutiben  Kinariwala C.S.,Company Sec. & Compliance Officer,1993
AIRAN,Ms. Poonam Sandeepkumar Agrawal,Exec. Director,1971
AIRAN,Mr. Abhishek Sandeepkumar Agrawal,Exec. Director,1997
AIRAN,Mr. Allwyn  Christian,Chief Operating Officer,NA
AIRAN,Mr. Tulsi  Balupar,Head of HR,NA
AIROLAM,Mr. Pravin Kumar Nathalalbhai Patel,Chairman & MD,1969
AIROLAM,Ms. Keyaben Mahendrabhai Patel,Chief Financial Officer,1995
AIROLAM,Ms. Ruchi Jayeshbhai Shah,Compliance Officer & Company Sec.,1993
AIROLAM,Mr. Sureshkumar Hansarajbhai Patel,Whole-Time Director,1980
AJANTPHARM,Mr. Yogesh Mannalal Agrawal M.B.A,MD & Exec. Director,1972
AJANTPHARM,Mr. Rajesh Mannalal Agrawal M.B.A,Joint MD & Director,1976
AJANTPHARM,Mr. Madhusudan Bhagwandas Agrawal,Exec. Vice Chairman,1955
AJANTPHARM,Mr. Arvind K. Agrawal,Chief Financial Officer,1963
AJANTPHARM,Mr. Gaurang C. Shah,VP of Legal & Company Sec.,NA
AJANTPHARM,Mr. H. Nandkishore Agrawal,Pres of International Bus.,1960
AJMERA,Mr. Rajnikant Shamalji Ajmera,Chairman & MD,1953
AJMERA,Mr. Manoj Ishwarlal Ajmera,MD & Exec. Director,1962
AJMERA,Mr. Nitin Dineshchandra Bavisi,Chief Financial Officer,1972
AJMERA,Mr. Vinit Mahendra Tanna,Company Sec. & Compliance Officer,NA
AJMERA,Mr. Sanjay Chhotalal Ajmera M.B.A.,Whole Time Director,1966
AJMERA,Mr. Umesh L. Bhawsar,VP of Accounts & Fin.,1961
AJMERA,Mr. Bhavesh  Joshi,Deputy Gen. Mang. of Sales,NA
AJMERA,Ms. Shweta  Rathor,Gen. Mang. of HR,NA
AJMERA,Mr. Ashwin Bhogilal Ajmera,Sr. VP of Operations,1967
AJMERA,Shailesh Bhogilal Ajmera,Sr. VP of Operations,1961
AJOONI,Mr. Jasjot  Singh,"Chairman, MD & CFO",1985
AJOONI,Mr. Gursimran  Singh,CEO & Director,1988
AJOONI,Mr. Partek  Singh,Whole-Time Director,1990
AJOONI,Ms. Swati  Vijan,Company Sec. & Compliance Officer,NA
AJRINFRA,Mr. Vinay  Sharma,Chief Financial Officer,NA
AJRINFRA,Mr. Kaushal J. Shah,Compliance Officer & Company Sec.,NA
AJRINFRA,Mr. Mineel Mali Madhukar,Whole Time Director,NA
AJRINFRA,"Mr. Kishore Kumar Mohanty B. TECH., M.B.A., MBA",Managing Director,1957
AJRINFRA,Mr. Manu  Trivedi,Pres,NA
AJRINFRA,Mr. Atulesh Chandra Sharma,Gen. Mang. of Technical,NA
AJRINFRA,Mr. Prakash  Naik,Head of Legal Department,NA
AJRINFRA,"Mr. Kaushik  Chaudhuri B. COM., C.A., CA, ICWA",Head of Risk & Internal Audit,1968
AJRINFRA,Mr. Pavneet Singh Sethi,"Chief Operating Officer of Operation, Maintenance & Tolling",NA
AJRINFRA,Mr. M. S. S. V. Ramanamurthy,Head of Operations - Road Bus.,NA
AKASH,Mr. Ambusinh Punjaji Gol,Chairman & MD,1966
AKASH,Mr. Yoginkumar Haribhai Patel,MD & Director,1964
AKASH,Mr. Sujitkumar  Padhi,Chief Financial Officer,1979
AKASH,Mr. Dineshbhai Haribhai Patel,Whole Time Director,1967
AKASH,Ms. Pinkal  Chavda,Company Sec. & Compliance Officer,NA
AKG,Ms. Mahima  Goel,MD & Director,1977
AKG,Mr. Rahul  Bajaj,CFO & Exec. Director,1989
AKG,Ms. Reeta  Tuteja,Company Sec. & Compliance Officer,NA
AKSHAR,Mr. Harikrushna Shamjibhai Chauhan,Chairman,1967
AKSHAR,Mr. Amit Vallabhbhai Gadhiya,MD & Director,1986
AKSHAR,Mr. Jagdishbhai Dhirubhai Otradi,Chief Financial Officer,NA
AKSHAR,Ms. Ilaben Dineshbhai Paghdar,Exec. Director,1976
AKSHAR,Mr. Pratik Mukeshbhai Makwana,Company Sec. & Compliance Officer,NA
AKSHARCHEM,"Ms. Paru Mrugesh Jaykrishna B.A., LL.B., M.A.","Founder, Exec. Chairperson & MD",1943
AKSHARCHEM,Mr. Munjal Mrugesh Jaykrishna,"Joint MD, CEO & Exec. Director",1970
AKSHARCHEM,Mr. Meet Jayantilal Joshi,Company Sec. & Compliance Officer,NA
AKSHARCHEM,Mr. Ashok Dolatsinh Barot,Exec. Director,1969
AKSHARCHEM,Mr. Hardik  Shah,Chief Financial Officer,NA
AKSHARCHEM,Mr. Maheshkumar D. Patel,VP of Operations & Project,1977
AKSHARCHEM,Mr. Sunil Vaman Rane,Gen. Mang. of Accounts,1968
AKSHARCHEM,Ms. Namrata  Jaykrishna,Marketing Mang.,1995
AKSHOPTFBR,Mr. Nikhil  Jain,Chief Financial Officer,NA
AKSHOPTFBR,Mr. Anubhhav  Raizada,Company Sec. & Chief Compliance Officer,NA
AKSHOPTFBR,Mr. Gaurav  Mehta,CEO of Corp. Affairs & Group Company Sec.,NA
AKZOINDIA,Mr. Rajiv  Rajgopal MBA,MD & Director,1968
AKZOINDIA,Mr. Rallapalli  Krishna,Wholetime Director & CFO,NA
AKZOINDIA,Ms. Harshi  Rastogi,Company Sec. & Compliance Officer,NA
AKZOINDIA,Mr. Rohit  Totla,Director of Sales,NA
AKZOINDIA,Ms. Anushree  Singh,Country HR Mang.,NA
AKZOINDIA,Mr. Shrikant  Choubey,GM & Head of Project Management Group,1957
AKZOINDIA,Mr. Shrikant K. Kulkarni,Head of Sales & Marketing - South Asia and Marketing Mang. global - Pharma segment (BUPC),1960
AKZOINDIA,Mr. A.  Bhattacharya,Sales Head of Marine & Protective Coatings,NA
AKZOINDIA,Mr. A.  Kumar,Head of Manufacturing,NA
AKZOINDIA,Mr. Sumit  Khatuja,Head of Manufacturing,NA
ALANKIT,Mr. Ankit  Agarwal,MD & Exec. Director,1986
ALANKIT,Mr. Gaurav Ashok Maheshwari,Chief Financial Officer,NA
ALANKIT,Ms. Suchita  Kabra,Company secretary & Compliance Officer,NA
ALANKIT,Mr. Vishal  Soni,Chief Revenue Officer,NA
ALBERTDAVD,Mr. Arun Kumar Kothari,Exec. Chairman,1953
ALBERTDAVD,Mr. Ranadeep  Bhattacharya,Chief Financial Officer,1970
ALBERTDAVD,Dr. Indrajit  Dhar,Associate VP of Accounts & Taxation and Compliance Officer,1964
ALBERTDAVD,Mr. T.  Neogi,Associate VP of Quality Assurance,1963
ALBERTDAVD,Mr. Adi Joyti Chattopadhyay,Corp. Head of Human Resource,NA
ALBERTDAVD,Mr. Hemant Tukaram Nazare,Plant Head - Ghaziabad,NA
ALBERTDAVD,Mr. Anirban  Ghosh,Head of Sales & Marketing at ADL Div.-I,NA
ALBERTDAVD,Mr. Santanu  Bhattacharya,Plant Head - Kolkata,NA
ALBERTDAVD,Mr. D.  Chitlangia,Associate VP of Commercial - Ghaziabad,1957
ALBERTDAVD,Mr. M. K. Rathi,VP of Works - Ghaziabad & Factory Mang. - Ghaziabad,1958
ALCHEM,Mr. Bikram  Bhattacharya,CEO & Whole Time Director,1953
ALCHEM,Mr. Anop Singh Negi,Chief Financial Officer,1973
ALCHEM,Ms. Divya  Bajaj,Company Sec. & Compliance Officer,NA
ALCHEM,Mr. Gaurav  Arora,VP of Marketing & Sales,1978
ALCHEM,Mr. Ajay  Arora,VP of Steel & Floriculture,1952
ALCHEM,Ms. Madhu  Tara,Assistant Gen. Mang. of HR & Admin,1975
ALCHEM,Ms. Anjali  Saxena,Head of HR,1959
ALCHEM,Mr. Inder Shekhar Jha,Chief Exec. Officer of Real Estate,1957
ALCHEM,Mr. Robert  Bisset,Chief Exec. Officer of BPO Division,1962
ALCHEM,Dr. Gurinder  Singh,Chief Exec. Officer of Education & Global Operations and Group Director,NA
ALEMBICLTD,Ms. Malika C. Amin,"MD, CEO & Exec. Director",1955
ALEMBICLTD,Mr. Rasesh  Shah,Chief Financial Officer,NA
ALEMBICLTD,Mr. Drigesh  Mittal,Compliance Officer & Company Sec.,NA
ALEMBICLTD,Mr. Pranav Chirayu Amin,Chief Bus. Devel. Officer,1975
ALEMBICLTD,Mr. K.  Srinivas,Pres of API Bus. & Generic Alliances,NA
ALICON,Mr. Shailendrajit Charanjit Rai,Chairman & MD,1956
ALICON,Mr. Rajeev  Sikand,Group Chief Exec. Officer,1961
ALICON,Mr. Vimal  Gupta,Group Chief Financial Officer,NA
ALICON,Ravinder  Mehra,Group Chief Operating Officer,NA
ALICON,Ms. Veena  Vaidya,Company Sec. & Compliance Officer,NA
ALICON,Shekhar  Dravid,VP of Bus. Devel.,NA
ALICON,Shyam  Agarwal,Gen. Mang. of Marketing,NA
ALICON,Omprakash  Agnihotri,Chief Bus. Counselling Officer,NA
ALICON,Andreas  Heim,Managing Director of Illichmann,NA
ALICON,Mr. Vishnu  Patel,Associate Vice-Pres of Fin.,NA
ALKALI,Mr. Yerramilli Srirama R. Venkata Rao,MD & Exec. Director,1951
ALKALI,Ms. K. Uma Kumari,Chief Financial Officer,NA
ALKALI,Mr. Siddharth  Dubey,Company Sec. & Compliance Officer,NA
ALKALI,Mr. S. Vijay Kumar,Gen. Mang. of Marketing,1951
ALKALI,Mr. Yerramilli V. Prashanth,Additional Exec. Director,NA
ALKALI,Mr. N. R.G. Babu,Deputy Gen. Mang. of Production,1949
ALKEM,Mr. Basudeo Narian Singh,Exec. Chairman,1941
ALKEM,Mr. Sandeep Derjit Singh,MD & Exec. Director,1982
ALKEM,Mr. Sarvesh  Singh,VP of Sales & Marketing and Exec. Director,1981
ALKEM,Mr. Mritunjay Kumar Singh,Exec. Director,1963
ALKEM,Ms. Madhurima  Singh,Exec. Director,1966
ALKEM,Mr. Rajesh  Dubey,Pres of Fin. & CFO,1966
ALKEM,Mr. Satish Kumar Singh,Head of Operations,1960
ALKEM,Mr. Amit Kumar Khandelia,Investor Relations Officer,NA
ALKEM,Mr. Manish  Narang,"Pres of Legal, Company Sec. & Compliance Officer",1970
ALKEM,Mr. Satyavan  Manikani,Assistant VP of Strategy and Bus. Devel.,1968
ALKYLAMINE,Mr. Yogesh Mathradas Kothari,Chairman & MD,1949
ALKYLAMINE,Mr. Kirat M. Patel B.Tech.,Exec. Director,1953
ALKYLAMINE,Mr. Suneet Yogesh Kothari,Exec. Director,1976
ALKYLAMINE,Ms. Kanchan A. Shinde,Chief Financial Officer,1980
ALKYLAMINE,Mr. Rakesh S. Goyal,COO. Whole-time Director - Operations & Additional Director,1967
ALKYLAMINE,Mr. Chintamani Dattatraya Thatte C.S.,"GM of Legal, Company Sec. & Compliance Officer",NA
ALKYLAMINE,Prasanna  Somalwar,Gen. Mang. of R&D & Bus. Devel.,NA
ALKYLAMINE,Mr. Ramchandra N. Iyer,VP of Manufacturing,NA
ALLCARGO,Dr. Shashi Kiran Janardhan Shetty,"Founder, Chairman & MD",1957
ALLCARGO,Mr. Ramiah Suresh Kumar,Chief Exec. Officer,NA
ALLCARGO,Mr. Deepal  Shah,Deputy Group CFO & Chief IR Officer,NA
ALLCARGO,Mr. Adarsh Sudhakar Hegde,Joint MD & Exec. Director,1964
ALLCARGO,Mr. Jatin J. Chokshi,Chief Investment Officer,1960
ALLCARGO,Mr. Peter  De Heel,Chief Technology Officer of ECU Worldwide,NA
ALLCARGO,Mr. G.S. Ravi Kumar,Chief Information Officer,NA
ALLCARGO,Mr. Devanand Parshottam M. Mojidra,Company Sec. & Compliance Officer,NA
ALLCARGO,Mr. Ajay N. Thakkar,Group Legal Head,NA
ALLCARGO,Mr. Ajit  Jangle,Head of Corp. Bus. Devel.,NA
ALLSEC,Mr. Ashish  Johri,Chief Exec. Officer,1970
ALLSEC,Mr. Parthasarathy  Raghunath,CFO & VP of Fin.,NA
ALLSEC,Mr. R.  Vaithiyanathan,Sr. VP of Operations,1966
ALLSEC,Ms. -  Sripiriyadarshini,Company Sec. & Compliance Officer,NA
ALLSEC,Mr. Tushar  Ojaha,VP of HR,NA
ALLSEC,Mr. C.  Mahadevan,Sr. VP of HR Outsourcing,NA
ALLSEC,Mr. Chinmay  Panda,Global Head of Sales for HRO,NA
ALLSEC,Mr. CJ  Shah,Chief Sales Officer for DBS,NA
ALLSEC,Mr. Vrushabh  Kotagund,Assistant VP & Bus. Head of HRO (Labour Compliance Operations),NA
ALMONDZ,"Mr. Navjeet Singh Sobti F.C.A., B.Com., FCA",MD & Exec. Director,1967
ALMONDZ,Mr. Rajeev  Kumar,Chief Financial Officer,NA
ALMONDZ,Mr. Ajay  Pratap,"VP of Corp. Affairs, Compliance Officer & Company Sec.",NA
ALMONDZ,"Mr. Jagdeep  Singh F.C.A., FCA",Director of Distribution & Wholetime Director,1965
ALMONDZ,Mr. Manoj Kumar Arora,Head of Equity & Distribution and Sr. VP,1973
ALMONDZ,Arindam  Biswas,Sr. VP & Head of Distribution - Eastern Region,1975
ALMONDZ,Ashit  Kothi,VP,NA
ALOKINDS,Mr. Sunil Omprakash Khandelwal,Mang.,1964
ALOKINDS,Mr. Bijay  Agrawal,Chief Financial Officer,NA
ALOKINDS,Mr. Hitesh P. Kanani,Company Sec. & Compliance Officer,NA
ALOKINDS,Mr. Alok A. Jiwrajka,Chief Operating Officer,1977
ALOKINDS,Mr. Varun S. Jiwrajka,Joint Chief Operating Officer,1985
ALOKINDS,Mr. Niraj D. Jiwrajka,Joint Chief Operating Officer,1986
ALOKINDS,Mr. Kalpesh  Shah,Sr. VP of Legal & Secretarial,NA
ALOKINDS,Mr. Michaeli M. Mesmer,Sr. VP of Marketing,NA
ALOKINDS,Mr. Suresh Chandra Goyal,Director of Projects for Vapi & CEO of Infrastructure Bus.,NA
ALOKINDS,Mr. Aashish  Mehrishi,Sr. VP of Texturising,NA
ALPA,Mr. Mahendra Singh Chawla,Chairman,1942
ALPA,Mr. Paresh  Chawla,MD & Director,1975
ALPA,Mr. Bakulesh C. Shah,Chief Financial Officer,1961
ALPA,Ms. Swati  Bagh,Company Sec. & Compliance Officer,NA
ALPA,Mr. Pravin C. Shah,Exec. Director,1948
ALPA,Mr. Pradeep  Soni,Gen. Mang. of Production,1958
ALPHAGEO,Mr. Dinesh  Alla,MD & Exec. Chairman,1965
ALPHAGEO,Ms. Savita  Alla,Joint MD & Exec. Director,1968
ALPHAGEO,Ms. Rohini  Gade,Chief Financial Officer,1982
ALPHAGEO,Mr. Balaji  Sundararajan,Sr. VP of Operations,1964
ALPHAGEO,Mr. Sachindra  Singh,Chief Seismologist,1972
ALPHAGEO,Mr. Ravi Kumar Bhogadhi,Chief Observer,1977
ALPHAGEO,Mr. Thomas Ajewole Olanrewaju,Chief Seismologist,1969
ALPHAGEO,Mr. Anthony Raymond Cheshire,VP of Technical Services,1953
ALPHAGEO,Ms. Sakshi  Mathur,Company Sec. & Compliance Officer,NA
ALPHAGEO,Mr. K. V. S. Srinivas,Chief Observer,1982
ALPSINDUS,Mr. Sandeep  Agarwal,"MD, CEO & Exec. Director",1964
ALPSINDUS,Mr. Sanjiv  Malik,Sr. VP of Operations,1965
ALPSINDUS,Mr. Pramod Kumar Rajput,Exec. Director,1956
ALPSINDUS,Mr. Ashok Kumar Singhal,CFO and Pres of Corp. Fin. & Accounts,NA
ALPSINDUS,Mr. Anish Kumar Rai,Sr. VP of Sale & Admin.,NA
ALPSINDUS,Mr. Ajay  Gupta,"Company Sec., GM of Legal & Compliance Officer",NA
ALPSINDUS,Mr. Rajesh  Sehgal,VP of Marketing,NA
ALPSINDUS,Mr. Kamlesh Kumar Verma,VP of HR Management,1963
ALPSINDUS,Mr. Sanjeev Kr. Dhawan,Head of Outsourcing,NA
ALPSINDUS,Dr. Ashok  Pandey Ph.D.,V.P. (Operations),1980
AMARAJABAT,Mr. Jayadev  Galla,"Co-Founder, CEO, MD & Chairman",1970
AMARAJABAT,Mr. Harshavardhana  Gourineni,Exec. Director,1989
AMARAJABAT,Mr. Vikramadithya  Gourineni,Exec. Director,1990
AMARAJABAT,Mr. Y. Delli Babu,Chief Financial Officer,NA
AMARAJABAT,Mr. C. Narasimhulu Naidu,Chief Operations Officer,NA
AMARAJABAT,Mr. M.  Jagadish,Chief Technology Officer,NA
AMARAJABAT,Mr. Kishore I. Hirani,Chief Information Officer,NA
AMARAJABAT,Mr. Vikas  Sabharwal,Group Head of Secretarial & Legal,NA
AMARAJABAT,Ms. -  Satyasunita,Head of Marketing Services,NA
AMARAJABAT,Mr. B.  Jaikrishna,Pres of HR & New Bus. Devel.,NA
AMBER,Mr. Jasbir  Singh,Chairman & CEO,1975
AMBER,Mr. Sudhir  Goyal,Chief Financial Officer,1977
AMBER,Ms. Konica  Yadav,Company Sec. & Compliance Officer,1989
AMBER,Mr. Daljit  Singh,MD & Exec. Director,1977
AMBER,Mr. Sanjay  Arora,Chief Exec. Officer of Electronics Division,1961
AMBER,Mr. Udaiveer  Singh,Chief Exec. Officer of Mobility Application,1971
AMBER,Mr. Sachin  Gupta,Chief Exec. Officer of RAC & CAC Division,1981
AMBIKCO,Mr. Puthan Veedu Chandran,Chairman & MD,1950
AMBIKCO,Mr. M.  Vijayakumar,Chief Financial Officer,NA
AMBIKCO,Mr. Radheshyam  Padia,Compliance Officer & Company Sec.,NA
AMBIKCO,Mr. G.  Veerakumar,Gen. Mang. of Admin,NA
AMBUJACEM,Mr. Narotam Satyanarayan Sekhsaria,Principal Founder & Chairman Emeritus,1949
AMBUJACEM,Mr. Rajiv  Gandhi C.S,Compliance Officer & Company Sec.,NA
AMBUJACEM,"Mr. Ajay A. Kapur B.A., M.M.S.",Whole-Time Director & CEO,1965
AMBUJACEM,Mr. Sampat K. Mantri,Head of Accounts & Reporting and Sr. VP of Fin.,1961
AMBUJACEM,Mr. R. C. Kothari,Sr. VP of Technical,1956
AMBUJACEM,M.  Agarwal,VP of Treasury and Investor Relations,1969
AMBUJACEM,Mr. Sanjay  Gupta,Chief Corp. Officer,NA
AMBUJACEM,Mr. Ashish  Prasad,Chief Marketing Officer & Strategic Initiatives,1971
AMBUJACEM,Mr. Rahul  Maitra,Chief Human Resource Officer,1975
AMBUJACEM,Mr. S. K. Gupta,Joint Pres of Ports & Shipping,1960
AMDIND,Mr. Ashok  Gupta B.Sc. (Hons.),Exec. Chairman,1953
AMDIND,Mr. Adit  Gupta MBA (Finance),MD & Exec. Director,1979
AMDIND,Mr. Prabir Kumar Mukhopadhyay,Chief Financial Officer,1958
AMDIND,Ms. Radha Shakti Garg,Company Sec. & Compliance Officer,NA
AMDIND,Mr. Amit  Aggarwal,Gen. Mang. of Operations,1973
AMDIND,Amit  Chadha,Sr. Mang. of Accounts,NA
AMDIND,Mr. B. K. Sahu,Head of Marketing,1964
AMDIND,Mr. Ravinder Nath Pandey,Operations Head - Water,1970
AMIORG,Mr. Nareshkumar Ramjibhai Patel,Exec. Chairman & MD,NA
AMIORG,Mr. Bhavin Navinchandra Shah,Chief Financial Officer,NA
AMIORG,Mr. Mithilesh  Kumar,VP of Operations,NA
AMIORG,Dr. Ajit  Chouby,Pres Technical,NA
AMIORG,Ms. Ekta Kumari Srivastava,Company Sec. & Compliance Officer,NA
AMIORG,Mr. Gaurav Pravin Bhandari,Sr. Mang. of Marketing,NA
AMIORG,Mr. Hemantkumar Mahendrabhai Patel,Gen. Mang. of Human Resource Department,NA
AMIORG,Mr. Chetanbhai Chhaganbhai Vaghasia,Whole Time Director,1974
AMIORG,Mr. Virendra Nath Mishra,Whole-time Director,NA
AMIORG,Mr. Ram Mohan Rao Locande,Whole Time Director,NA
AMJLAND,Mr. Surendra Kumar Bansal,"CFO, Director of Fin. & Whole-Time Director",1959
AMJLAND,Dr. Ashok  Kumar,COO & Exec. Director,1956
AMJLAND,Mr. Shrihari Shrikant Waychal,Compliance Officer & Company Sec.,NA
AMJLAND,Mr. Hurbert  Trummer,Chief Operating Officer,1960
AMRUTANJAN,Mr. Sambhu Prasad Sivalenka,Exec. Chairman & MD,1974
AMRUTANJAN,Mr. N.  Swaminathan,Chief Financial Officer,NA
AMRUTANJAN,P.  Kannan,Gen. Mang. of HR & Admin.,NA
AMRUTANJAN,Mr. M.  Srinivasan,Compliance Officer & Company Sec.,NA
AMRUTANJAN,Mani  Bhagavatheeswaran,Chief Marketing Officer,NA
AMRUTANJAN,Pradeep Kumar Choudhury,GM & Head of Sales,NA
AMRUTANJAN,Mr. S.  Jeyakanth,Chief Operating Officer of Supply Chain & Product Delivery,NA
AMRUTANJAN,Mr. P.  Easwaradas,Pres of OTC Division,NA
ANANDRATHI,Mr. Rakesh  Rawal,CEO & Exec. Director,1956
ANANDRATHI,Mr. Anand  Rathi,Founder & Non-Exec. Chairman,1946
ANANDRATHI,Mr. Rajesh Kumar Bhutara,Chief Financial Officer,1970
ANANDRATHI,Mr. Niranjan Babu Ramayanam,Head of Operations,NA
ANANDRATHI,Mr. Nitesh  Tanwar,Company Sec. & Compliance Officer,NA
