 TICKER, NAME, TITLE, YEAR BORN
MCD,Mr. Mike  Flores,Sr. VP & Investor Relations Officer,NA
MCD,Ms. Amy  Kovalan,VP & Chief Compliance Officer,NA
MCD,Mr. Michael  Gonda,Sr. VP & Chief Communications Officer,NA
MCD,Ms. Morgan  Flatley,Global Chief Marketing Officer,NA
DHR,Mr. Steven M. Rales,Co-Founder & Chairman,1951
DHR,Mr. Rainer M. Blair,"Pres, CEO & Director",1964
DHR,Mr. Mitchell P. Rales,Co-Founder & Director,1957
DHR,Mr. Matthew R. McGrew,CFO & Exec. VP,1972
DHR,Ms. Angela S. Lalor,Part Time Advisor,1965
DHR,Mr. Joakim  Weidemanis,Exec. VP,1969
DHR,Ms. Jennifer L. Honeycutt,Exec. VP,1970
DHR,Mr. Christopher M. Bouda,Chief Accounting Officer,NA
DHR,Dr. Jose-Carlos  Gutierrez-Ramos Ph.D.,Sr. VP & Chief Science Officer,1964
DHR,Mr. John  Bedford,VP of Investor Relations,NA
ABT,Mr. Robert B. Ford,"Chairman, Pres & CEO",1974
ABT,Mr. Robert E. Funck Jr.,Exec. VP of Fin. & CFO,1961
ABT,Mr. Hubert L. Allen,"Exec. VP, Gen. Counsel & Sec.",1966
ABT,Mr. Daniel Gesua Sive Salvadori,Exec. VP and Group Pres of Established Pharmaceuticals & Nutritional Products,1979
ABT,Ms. Andrea F. Wainer,Exec. VP of Rapid & Molecular Diagnostics,1970
ABT,Mr. Scott Michael Leinenweber,"VP of Investor Relations, Licensing & Acquisitions",1972
ABT,James E. Young,VP and Chief Ethics & Compliance Officer,NA
ABT,Ms. Melissa  Brotz,VP of Public Affairs & Corp. Marketing,NA
ABT,Ms. Elaine R. Leavenworth,Sr. VP and Chief Marketing & External Affairs Officer,1959
ABT,Ms. Mary K. Moreland,Exec. VP of HR,1966
TM,Mr. Akio  Toyoda,"CEO, Pres & Director",1956
TM,Mr. Koji  Kobayashi,"Chief Risk Officer, Operating Officer & Director",1948
TM,Dr. James  Kuffner,"Chief Digital Officer, Operating Officer & Director",1971
TM,Mr. Kenta  Kon,"Exec. VP, CFO & Director",1968
TM,Masahiro  Yamamoto,Chief Officer of Accounting Group,NA
TM,Mr. Masahiko  Maeda,"EVP, CTO, Chief Officer of Toyota ZEV Factory and Pres of Vehicle Devel. Center & Director",1969
TM,Dr. Gill A. Pratt,"Chief Scientist, CEO & Exec. Fellow of Toyota Research Institute, Inc.",NA
TM,Masanori  Kuwata,"EVP, Chief Risk Officer, Chief Compliance Officer & Chief HR Officer",NA
TM,Jun  Nagata,"Chief Communication Officer, Chief Officer of External & Public Affairs Group",NA
TM,Mr. Toshiaki  Taguchi,Sr. Managing Officer,1951
NKE,Mr. Mark G. Parker,Exec. Chairman,1956
NKE,Mr. John J. Donahoe II,"Pres, CEO & Director",1961
NKE,Mr. Matthew  Friend,Exec. VP & CFO,1978
NKE,Mr. Andrew  Campion,Chief Operating Officer,1972
NKE,Ms. Heidi  O'Neill,Pres of Consumer & Marketplace,1966
NKE,Mr. Philip H. Knight,Co-Founder & Chairman Emeritus,1938
NKE,Ms. Johanna  Nielsen,VP of Controlling & Principal Accounting Officer,1978
NKE,Mr. Paul  Trussell C.F.A.,VP of Investor Relations & Strategic Fin.,NA
NKE,Ms. Ann M. Miller,"Exec. VP, Gen. Counsel & Corp. Sec.",NA
NKE,Ms. Monique S. Matheson,Exec. VP & Chief HR Officer,1967
ACN,Ms. Julie T. Spellman Sweet,CEO & Chairman,1967
ACN,Ms. Kathleen R. McClure,Chief Financial Officer,1965
ACN,Mr. Gianfranco  Casati,Chairman of Growth Markets,1959
ACN,Mr. Jean-Marc  Ollagnier,Chief Exec. Officer of Europe,1962
ACN,Mr. Manish  Sharma,Chief Operating Officer,1968
ACN,Ms. Melissa A. Burgum,Chief Accounting Officer & Corp. Controller,1973
ACN,Mr. Paul R. Daugherty,Group Chief Exec. of Technology & CTO,1964
ACN,Angie  Park,Managing Director & Head of Investor Relations,NA
ACN,Mr. Joel  Unruch,Gen. Counsel & Corp. Sec.,1978
ACN,Ms. Jill  Kramer,Chief Marketing & Communications Officer,NA
TMUS,Mr. G. Michael Sievert,"Pres, CEO & Director",1970
TMUS,Mr. Peter  Osvaldik,Exec. VP & CFO,1977
TMUS,Mr. Mark W. Nelson,Exec. VP & Gen. Counsel,1968
TMUS,Mr. Neville R. Ray,Pres of Technology,1963
TMUS,Mr. Peter A. Ewens,Exec. VP of Corp. Strategy & Devel.,1963
TMUS,Ms. Dara A. Bazzano,Sr. VP of Fin. & Chief Accounting Officer,1969
TMUS,Mr. Abdul  Saad,Exec. VP & CTO,NA
TMUS,Mr. Brian  King,Exec. VP & Chief Information Officer,NA
TMUS,Mr. Jud  Henry,Sr. VP of Investor Relations,NA
TMUS,Ms. Janice V. Kapner,Exec. VP & Chief Communications Officer,NA
VZ,Mr. Hans E. Vestberg,Chairman & CEO,1965
VZ,Mr. Matthew D. Ellis,Exec. VP & CFO,1971
VZ,Mr. Kyle  Malady,"Exec. VP, Pres of Global Networks & Technology",1968
VZ,Ms. Tamara A. Erwin,Advisor,1965
VZ,Mr. Brady  Connor,Sr. VP of Investor Relations,NA
VZ,Ms. Vandana  Venkatesh,Exec. VP & Chief Legal Officer,NA
VZ,Mr. James J. Gerace,Sr. VP & Chief Communications Officer,1964
VZ,Mr. Diego  Scotti,Exec. VP & Chief Marketing Officer,1973
VZ,Ms. Samantha  Hammock,Exec. VP & Chief HR Officer,1979
VZ,Ms. Magda N. Yrizarry,Sr. VP and Chief Talent & Diversity Officer,NA
NEE,Mr. John W. Ketchum,"Pres, CEO & Chairman",1971
NEE,Mr. Charles E. Sieving,Exec. VP & Gen. Counsel,1973
NEE,Ms. Rebecca J. Kujawa,Pres & CEO of NextEra Energy Resources,1976
NEE,Mr. Eric E. Silagy,"Chairman, CEO & Pres of Florida Power and Light Company",1966
NEE,Mr. Terrell Kirk Crews II,Exec. VP of Fin. & CFO,1978
NEE,Mr. James Michael May,"VP, Controller & Chief Accounting Officer",1977
NEE,Ms. Jessica  Geoffroy,Director of Investor Relations,NA
NEE,Mr. William Scott Seeley,VP of Compliance & Corp. Sec.,NA
NEE,Mr. David Paul Reuter,VP & Chief Communications & Marketing Officer,NA
NEE,Mr. Mark E. Hickson,"Exec. VP of Corp. Devel., Strategy, Quality & Integration",1968
TTE,Mr. Patrick  Pouyanné,"Chairman, CEO & Pres",1963
TTE,Mr. Jean-Pierre  Sbraire,Chief Financial Officer,1965
TTE,Ms. Marie-Noëlle  Semeria,Sr. VP & Group CTO,NA
TTE,Mr. Michel  Hourcard,SVP of Devel. & Ops Techniques - Exploration/Production & SVP of Scientific & Technical Center,NA
TTE,Mr. Renaud  Lions,Sr. VP of Investor Relations,NA
TTE,Aurélien  Hamelle,Sr. VP of Legal,NA
TTE,Mr. Jacques-Emmanuel  Saulnier,Sr. VP of Corp. Communications,NA
TTE,Mr. Thierry  Pflimlin,Pres of Marketing & Services,1959
TTE,Mr. Jean-Marc  Jaubert,Sr. VP of Industrial Safety,1957
TTE,Ms. Francoise  Leroy,Head of Merger & Acquisitions,1952
LIN,Mr. Sanjiv  Lamba,CEO & Director,1964
LIN,Mr. Matthew J. White,Exec. VP & CFO,1972
LIN,Mr. John Mathew Panikar,Exec. VP of APAC,1968
LIN,Mr. Sean F. Durbin,Exec. VP of EMEA,1971
LIN,Mr. Luiz  Oliveira,"VP of Operations, Excellence & Productivity",NA
LIN,Ms. Kelcey E. Hoyt,VP & Chief Accounting Officer,1970
LIN,John  van der Velden,Sr. VP of Engineering Sales & Technology,NA
LIN,Sandeep  Sen,Chief Information Officer,NA
LIN,Mr. Juan  Pelaez,VP of Investor Relations,NA
LIN,Mr. Guillermo  Bichara,Exec. VP & Chief Legal Officer,1975
BHP,"Mr. Mike P. Henry B.Sc., BSc (Chem)",CEO & Exec. Director,1966
BHP,"Mr. David Mark Lamont ACA, B.Com., BCom, C.A.",Chief Financial Officer,1966
BHP,Mr. Edgar  Basto-Baez B.Sc.,Chief Operating Officer,1967
BHP,"Ms. Geraldine A. Slattery B.Sc., M.Sc.",Pres of Australia,1969
BHP,Mr. Ragnar  Udd M.B.A.,Pres of Minerals Americas,1972
BHP,"Ms. Laura  Tyler B.Sc., M.Sc.",Chief Technical Officer,1967
BHP,Dinesh  Bishop,VP of Investor Relations,NA
BHP,"Ms. Caroline  Cox B.A., L.L.B., M.A.","Chief Legal, Governance & External Affairs Officer",1970
BHP,Mr. James  Agar,VP of Communications,NA
BHP,Mr. Michiel  Hovers,Group Sales & Marketing Officer,NA
WFC,Mr. Charles W. Scharf,"Pres, CEO & Director",1965
WFC,Mr. Michael P. Santomassimo,Sr. EVP & CFO,1975
WFC,Mr. Scott E. Powell,Sr. EVP & COO,1962
WFC,Mr. Jonathan Geoffrey Weiss,Sr. EVP and CEO of Corp. & Investment Banking,1958
WFC,Mr. Ather  Williams III,"Sr. EVP and Head of Strategy, Digital & Innovation",1971
WFC,Ms. Muneera S. Carr,"Chief Accounting Officer, Exec. VP & Controller",1969
WFC,Mr. Saul  Van Beurden,Sr. EVP & Head of Technology,1970
WFC,Mr. David  Owen,Chief Admin. Officer,NA
WFC,Mr. John M. Campbell,Director of Investor Relations,NA
WFC,"Ms. Ellen Reilly Patterson Esq., J.D.",Sr. EVP & Gen. Counsel,1974
DIS,Mr. Robert A. Iger,CEO & Director,1951
DIS,Ms. Christine Mary McCarthy,Sr. EVP & CFO,1955
DIS,"Ms. Diane  Jurgens M.B.A., BSEE, MSEE, MBA",Exec. VP of Enterprise Technology & Chief Information Officer,1962
DIS,Ms. Alexia Skouras Quadrani,Sr. VP of Investor Relations,NA
DIS,Ms. Alicia  Schwarz,Sr. VP & Chief Compliance Officer,NA
DIS,Mr. Horacio E. Gutierrez,"Sr. EVP, Gen. Counsel & Sec.",1966
DIS,Ms. Kristina  Schake,Sr. EVP & Chief Communications Officer,1970
DIS,Mr. John  Rood,Sr. VP of Marketing,NA
DIS,Mr. Paul J. Richardson,Sr. EVP & Chief HR Officer,1966
DIS,Mr. Ronald L. Iden,Sr. VP & Chief Security Officer,1947
PM,Mr. Andre  Calantzopoulos,Exec. Chairman,1958
PM,Mr. Jacek  Olczak,CEO & Director,1965
PM,Mr. Emmanuel  Babeau,Chief Financial Officer,1967
PM,Mr. Frederic  de Wilde,Pres of European Union Region,1967
PM,Mr. Drago  Azinovic,Pres of Middle East & Africa Region and PMI Duty Free,1962
PM,Mr. Stefano  Volpetti,Pres of Smoke-Free Products Category & Chief Consumer Officer,1972
PM,Dr. Jorge  Insuasty M.D.,Chief Life Sciences Officer,1959
PM,Mr. Massimo  Andolina,Sr. VP of Operations,1969
PM,Mr. Frank  De Rooij,VP of Treasury & Corp. Fin.,1966
PM,Prof. Manuel C. Peitsch,Chief Science Officer,NA
SCHW,Mr. Walter William Bettinger II,CEO & Co-Chairman,1961
SCHW,"Mr. Richard A. Wurster CFA, CMT",Pres,1974
SCHW,Mr. Peter Brooks Crawford,"Exec. VP, CFO & MD",1969
SCHW,"Mr. Joseph Raymond Martinetto B.A., M.B.A.","MD, Sr. EVP & COO",1963
SCHW,Mr. Tim  Heier,MD & CTO,NA
SCHW,Mr. Richard G. Fowler,MD & Head of Investor Relations,NA
SCHW,Mr. Peter J. Morgan III,"MD, Gen. Counsel & Corp. Sec.",1965
SCHW,Mr. Joe  Carberry,MD and Head of Corp. Relations & Institutional Marketing,NA
SCHW,Mr. Jonathan M. Craig,MD & Head of Investor Services and Marketing,1972
SCHW,Ms. Catherine  Casey,MD & Head of HR,NA
ADBE,Mr. Shantanu  Narayen,Chairman & CEO,1964
ADBE,Dr. John E. Warnock,Co-Founder & Independent Director,1941
ADBE,Mr. Daniel J. Durn,"CFO and Exec. VP of Fin., Technology Services & Operations",1966
ADBE,Mr. David  Wadhwani,Pres of Digital Media Bus.,1972
ADBE,Dr. Anil S. Chakravarthy,Pres of Digital Experience Bus.,1968
ADBE,Mr. Mark S. Garfield,"Sr. VP, Chief Accounting Officer & Corp. Controller",1971
ADBE,Ms. Cynthia A. Stoddard,Sr. VP & Chief Information Officer,1957
ADBE,Mr. Jonathan  Vaas,VP of Investor Relations,NA
ADBE,Mr. Dana  Rao,"Exec. VP, Gen. Counsel & Chief Trust Officer",1970
ADBE,Ms. Ann  Lewnes,Chief Marketing Officer and Exec. VP of Corp. Strategy & Devel.,1962
BMY,Dr. Giovanni  Caforio M.D.,Chairman & CEO,1965
BMY,Mr. David V. Elkins,Exec. VP & CFO,1968
BMY,Ms. Sandra  Leung Esq.,Exec. VP & Gen. Counsel,1961
BMY,Dr. Christopher S. Boerner,Exec. VP & Chief Commercialization Officer,1971
BMY,"Mr. Rupert  Vessey BCH, BM, DPHIL, M.A.",Exec. VP and Pres of Research & Early Devel.,1965
BMY,Mr. Greg  Meyers,Exec. VP and Chief Digital & Technology Officer,1973
BMY,Mr. Timothy  Power,VP & Head of Investor Relations,NA
BMY,Ms. Cari  Gallman,Sr. VP & Chief Compliance and Ethics Officer,NA
BMY,Ms. Ann M. Powell Judge,Exec. VP & Chief HR Officer,1966
BMY,Mr. Jitendra  Tyagi,Head of US Drug Makers - India,NA
CMCSA,Mr. Brian L. Roberts,Chairman & CEO,1960
CMCSA,Mr. Michael J. Cavanagh,Pres & CFO,1966
CMCSA,Mr. Jeffrey S. Shell,Chief Exec. Officer of NBCUniversal,1966
CMCSA,Mr. David N. Watson,Pres & CEO of Comcast Cable,1958
CMCSA,Ms. Dana  Strong,Group Chief Exec. Officer of Sky,1971
CMCSA,Melinda  Lindsley,Operations Director,NA
CMCSA,Mr. Daniel C. Murdock,"Exec. VP, Chief Accounting Officer & Controller",1974
CMCSA,Mr. Matthew  Zelesko,Chief Technology Officer,NA
CMCSA,Mr. Adam Louis Miller,Chief Admin. Officer & Exec. VP of NBCUniversal,1971
CMCSA,Ms. Marci  Ryvicker,Exec. VP of Investor Relations,NA
UPS,Ms. Carol B. Tome,CEO & Director,1957
UPS,Mr. Brian  Newman,Exec. VP & CFO,1969
UPS,Ms. Kathleen M. Gutmann,"Exec. VP and Pres of International, Healthcare & Supply Chain Solutions",1969
UPS,Mr. Nando  Cesarone,Exec. VP & Pres of U.S.,1972
UPS,Mr. Bala  Subramanian,EVP and Chief Digital & Technology Officer,1971
UPS,Ken  Cook,Investor Relations Officer,NA
UPS,Mr. Norman M. Brothers Jr.,"Exec. VP, Chief Legal, Compliance Officer & Corp. Sec.",1968
UPS,Mr. Kevin M. Warren,Exec. VP & Chief Marketing Officer,1963
UPS,Mr. Darrell L. Ford,"Exec. VP, Chief Diversity, Equity and Inclusion Officer & Chief HR Officer",1965
UPS,Mr. Stefan  Schurfeld,Head of German Operations,1957
TXN,Mr. Richard K. Templeton,"Chairman, Pres & CEO",1959
TXN,Mr. Rafael R. Lizardi,CFO and Sr. VP of Fin. & Operations,1973
TXN,Mr. Haviv  Ilan,"Exec. VP, COO & Director",1969
TXN,Mr. Kyle M. Flessner,Sr. VP of Technology & Manufacturing Group,1971
TXN,Mr. Hagop H. Kozanian,Sr. VP of Analog Signal Chain,1983
TXN,Ms. Julie C. Knecht,VP & Chief Accounting Officer,1973
TXN,Dr. Ahmad R. S.  Bahai Ph.D.,Sr. VP & CTO,1963
TXN,Ms. Krunali  Patel,Sr. VP of Information Technology (IT) Solutions & Chief Information Officer,NA
TXN,Mr. Dave  Pahl,Head of Investor Relations & VP,NA
TXN,Ms. Cynthia Hoff Trochu,"Sr. VP of Legal, Sec., Gen. Counsel & Chief Compliance Officer",1964
RTX,Mr. Gregory J. Hayes,"Chairman, Pres & CEO",1961
RTX,Mr. Neil G. Mitchill Jr.,Exec. VP & CFO,1976
RTX,Mr. Christopher T. Calio,Chief Operating Officer,1974
RTX,Mr. Michael R. Dumais,Strategic Advisor,1967
RTX,Mr. Stephen J. Timm,Pres of Collins Aerospace Systems,1969
RTX,Ms. Robin L. Diamonte,Chief Investment Officer & VP of Pension Investments,1965
RTX,Ms. Amy L. Johnson,Corp. VP & Controller,1976
RTX,Mr. Mark E. Russell,Sr. VP & Chief Technology Officer,1962
RTX,Ms. Jennifer  Reed,VP of Investor Relations,NA
RTX,Christopher  McDavid,Corp. VP of Global Ethics & Compliances,NA
COP,Mr. Ryan M. Lance,Chairman & CEO,1962
COP,Mr. William L. Bullock Jr.,Exec. VP & CFO,1965
COP,Mr. Dominic E. Macklon,"Exec. VP of Strategy, Sustainability & Technology",1970
COP,Ms. Kelly Brunetti Rose J.D.,Sr. VP of Legal & Gen. Counsel,1967
COP,Mr. Timothy A. Leach,Director & Advisor,1960
COP,Mr. Mark  Keener,VP of Investor Relations,NA
COP,Shannon B. Kinney,"Deputy Gen. Counsel, Chief Compliance Officer & Corp. Sec.",NA
COP,Ms. Heather G. Sirdashney,Sr. VP of HR & Real Estate and Facilities Services,1973
COP,Mr. Chris  Conway,Head of Trading & Supply Operations,NA
COP,Mr. David  Chenier,Pres of United Kingdom,NA
HON,Mr. Darius E. Adamczyk,Chairman & CEO,1966
HON,Mr. Gregory Peter Lewis,Sr. VP & CFO,1968
HON,Ms. Anne T. Madden,Sr. VP & Gen. Counsel,1965
HON,Mr. Michael R. Madsen,Pres & CEO of Aerospace,1964
HON,Mr. Vimal M. Kapur,COO & Pres,1965
HON,Mr. Harsh  Bansal,VP of Investments,NA
HON,Mr. Robert D. Mailloux,"VP, Controller & Principal Accounting Officer",1968
HON,Mr. Suresh  Venkatarayalu,Sr. VP & Chief Technology and Innovation Officer,NA
HON,Mr. Sean Christopher Meakim C.F.A.,VP of Investor Relations,NA
HON,Victor J. Miller,"VP, Deputy Gen. Counsel, Corp. Sec. & Chief Compliance Officer",NA
MS,Mr. James Patrick Gorman,Chairman & CEO,1958
MS,Mr. Andrew Michael Saperstein,Co-Pres & Head of Wealth Management,1967
MS,Mr. Edward N. Pick,"Co-Pres, Head of Institutional Securities Group & Co-Head of Corp. Strategy",1969
MS,Ms. Sharon  Yeshaya,Exec. VP & CFO,1980
MS,Mr. Jonathan M. Pruzan,Exec. VP & COO,1969
MS,Mr. Daniel Aaron Simkowitz,Head of Investment Management and Co-Head of Corp. Strategy,1966
MS,Mr. Michael  Wilson,Chief U.S. Equity Strategist & Chief Investment Officer,NA
MS,Mr. Raja J. Akram,"Chief Accounting Officer, Deputy CFO & Controller",1972
MS,Sarah D. McDaniel C.F.A.,MD and Head of Wealth Strategies Group & Advanced Planning Centers,NA
MS,Mr. Marc  Sgaraglino,Managing Director,NA
AMGN,Mr. Robert A. Bradway,"Chairman, CEO & Pres",1963
AMGN,Mr. Peter H. Griffith,Exec. VP & CFO,1959
AMGN,Mr. Esteban  Santos,Exec. VP of Operations,1968
AMGN,Dr. David M. Reese M.D.,Exec. VP of R&D,1963
AMGN,Mr. Murdo  Gordon,Exec. VP of Global Commercial Operations,1967
AMGN,Ms. Linda H. Louie,VP of Fin. & Chief Accounting Officer,NA
AMGN,Mr. Mike  Zahigian,Sr. VP & Chief Information Officer,NA
AMGN,Mr. Arvind  Sood,VP of Investor Relations,NA
AMGN,Mr. Jonathan P. Graham,"Exec. VP, Gen. Counsel & Sec.",1961
AMGN,Ms. Nancy A. Grygiel,Sr. VP of Worldwide Compliance & Bus. Ethics and Chief Compliance Officer,1968
CRM,Mr. Marc R. Benioff,"Co-Founder, Chairman & Co-CEO",1965
CRM,Mr. Bret Steven Taylor,Vice Chair & Co-CEO,1980
CRM,Ms. Amy E. Weaver,Pres & CFO,1968
CRM,Mr. Srinivas  Tallapragada,Pres & Chief Engineering Officer,1970
CRM,Mr. Parker  Harris,"Co-Founder, CTO & Director",1967
CRM,Mr. Brian  Millham,Pres & COO,1969
CRM,Mr. Brent  Hyder,Pres & Chief People Officer,1965
CRM,Mr. David  Schmaier,Pres & Chief Product Officer,NA
CRM,Ms. Sarah  Franklin,Pres & Chief Marketing Officer,NA
CRM,Mr. Alexandre  Dayon,Chairman of the Advisory Board,1968
T,Mr. John T. Stankey,"CEO, Pres & Director",1963
T,Mr. Pascal  Desroches,Sr. Exec. VP & CFO,1964
T,Mr. Jeffery Scott McElfresh,Chief Operating Officer,1970
T,Mr. David R. McAtee II,Sr. Exec. VP & Gen. Counsel,1969
T,Ms. Debra L. Dial,"Sr. VP, Chief Accounting Officer & Controller",1961
T,Mr. Jeremy  Legg,CTO & Exec. VP of AT&T Communications,NA
T,Mr. Amir  Rozwadowski,Sr. VP of Fin. & Investor Relations,1979
T,Mr. David S. Huntley,Sr. Exec. VP & Chief Compliance Officer,1959
T,Mr. Larry  Solomon,Chief Communications Officer,NA
T,Mr. Rick  Moore,Sr. VP of Corp. Devel.,1952
RY,Mr. David I. McKay,"Pres, CEO & Director",1963
RY,Mr. Neil  McLaughlin,Group Head of Personal & Commercial Banking,NA
RY,Mr. Douglas Antony Guzman,"Group Head of Wealth Management, Insurance, Investor & Treasury Services",NA
RY,Mr. Derek  Neldner CFA,Group Head & CEO of RBC Capital Markets,NA
RY,Ms. Nadine  Ahn,Chief Financial Officer,1971
RY,Mr. Bruce  Ross,Group Head of Technology & Operations,NA
RY,Ms. Gay  Mitchell,Deputy Chairman of RBC Wealth Management,NA
RY,Mr. Christoph  Knoess,Chief Admin. & Strategy Officer,NA
RY,Mr. Asim  Imran,VP & Head of Investor Relations,NA
RY,Ms. Maria  Douvas,Chief Legal Officer,NA
NFLX,Mr. Wilmot Reed Hastings Jr.,"Co-Founder, Chairman, Pres & Co-CEO",1960
NFLX,Mr. Theodore A. Sarandos,"Co-CEO, Chief Content Officer & Director",1965
NFLX,Mr. Spencer Adam Neumann,CFO & Principal Accounting Officer,1970
NFLX,Mr. Gregory K. Peters,COO & Chief Product Officer,1971
NFLX,Mr. David  Hyman,Chief Legal Officer & Sec.,1966
NFLX,Ms. Rachel  Whetstone,Chief Communications Officer,1968
NFLX,Mr. Spencer  Wang,"VP of Fin., Corp. Devel. & Investor Relations",NA
NFLX,Ms. Marian  Lee,Chief Marketing Officer,1979
NFLX,Mr. William J. Holmes,Global Head of Bus. Devel.,1970
NFLX,Ms. Bela  Bajaria,Head of Global TV,NA
UL,Mr. Alan W. Jope,CEO & Exec. Director,1964
UL,Mr. Graeme David Pitkethly,CFO & Exec. Director,1967
UL,Mr. Richard  Williams,Head of Investor Relations,NA
UL,"Ms. Maria Rosaria Varsellona J.D., L.L.B.",Chief Legal Officer & Group Sec.,1970
UL,Mr. Nitin  Paranjpe,Chief People & Transformation Officer,1963
UL,Mr. Jan A.A. van der Bijl,Head of Group Taxation,1950
UL,Mr. Herald  Belton,Head of Deodorants Bus.,NA
UL,Mr. Julian  Thurston,Head of Secretariat,NA
UL,Mr. Bruno  Witvoët,Pres of Unilever Africa,1963
UL,Mr. Sanjiv  Mehta,Pres of South Asia,1960
DE,Mr. John C. May II,Chairman & CEO,1969
DE,Mr. Rajesh  Kalathur,Chief Information Officer,1968
DE,Mr. Ryan D. Campbell,"Pres of Worldwide Construction, Forestry & Power Systems",1975
DE,Mr. Cory J. Reed,"Pres of Worldwide Ag & Turf Division, Production & Precision Ag for Americas and Australia",1971
DE,Mr. Joshua A. Jepsen,Sr. VP & CFO,1978
DE,Mr. Jeffrey A. Trahan,VP of Pension Fund & Investments,NA
DE,Mr. Jahmy J. Hindman,Chief Technology Officer,NA
DE,Brent  Norwood,Director of Investor Relations,NA
DE,Ms. Mary K. W. Jones,Sr. VP of International Public Affairs & Legal Advisor,1968
DE,Ms. Renee A. Mailhot,VP & Chief Compliance Officer,NA
IBM,Mr. Arvind  Krishna,CEO & Chairman,1963
IBM,Mr. James J. Kavanaugh,CFO and Sr. VP of Fin. & Operations,1967
IBM,Ms. Michelle H. Browdy,Sr. VP of Legal & Regulatory Affairs and Gen. Counsel,1965
IBM,Mr. Thomas W. Rosamilia,Sr. VP of IBM Software,1961
IBM,Mr. Gary D. Cohn,Exec. Vice Chairman,1961
IBM,Ms. Kathryn W. Guarini,Chief Information Officer,NA
IBM,Ms. Patricia  Murphy,VP of Investor Relations,NA
IBM,Mr. Jonathan H. Adashek,Sr. VP of Marketing & Communications and Chief Communications Officer,NA
IBM,Mr. Roger  Premo,Gen. Mang. of Corp. Devel. & Strategy,NA
IBM,Ms. Nickle Jaclyn LaMoreaux,Sr. VP & Chief HR Officer,1980
LMT,Mr. James D. Taiclet Jr.,"Chairman, Pres & CEO",1961
LMT,Mr. Frank A. St. John,Chief Operating Officer,1967
LMT,Mr. John W. Mollard,Strategic Advisor,1958
LMT,Ms. Stephanie C. Hill,Exec. VP of Rotary & Mission Systems,1965
LMT,Mr. Jesus  Malave Jr.,Chief Financial Officer,1969
LMT,Mr. H. Edward Paul III,"VP of Accounting, VP & Controller",1975
LMT,Mr. Rodney A. Makoske,Chief Engineer and Sr. VP of Engineering & Technology,NA
LMT,Mr. Greg  Gardner,VP of Investor Relations,NA
LMT,Ms. Maryanne R. Lavan,"Sr. VP, Gen. Counsel & Corp. Sec.",1959
LMT,Mr. Dean  Acosta,Sr. VP & Chief Communications Officer,NA
UNP,Mr. Lance M. Fritz,"Chief Exec. Officer, Chairman, and Pres",1963
UNP,Ms. Jennifer L. Hamann,Exec. VP and Chief Financial Officer,1968
